date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-07-04,25.241666666666664,16.995833333333334,333.1666666666667,36.96666666666667,24.1375,49.541666666666664,,0.0,,54.375,29.25
2023-07-05,29.775000000000002,22.295833333333334,409.0,43.60833333333333,29.241666666666664,43.833333333333336,,0.0,,66.66666666666667,41.166666666666664
2023-07-06,40.07083333333333,30.979166666666668,501.0,50.19166666666666,52.09166666666667,55.541666666666664,,0.0,,83.66666666666667,61.041666666666664
2023-07-07,25.96666666666667,20.566666666666666,358.125,41.8375,29.78333333333333,53.583333333333336,,0.08333333333333333,,75.66666666666667,51.833333333333336
2023-07-08,23.116666666666664,17.541666666666668,362.0416666666667,37.520833333333336,18.633333333333333,41.875,,0.0,,68.33333333333333,43.208333333333336
2023-07-09,19.645833333333332,14.520833333333334,295.7083333333333,32.90416666666667,19.270833333333332,40.875,,0.0,,58.625,32.083333333333336
2023-07-10,11.641666666666666,8.375,195.75,20.9375,13.195833333333333,33.791666666666664,,0.0,,42.5,21.041666666666668
2023-07-11,12.058333333333332,8.545833333333333,203.16666666666666,23.941666666666666,14.9,25.583333333333332,,0.0,,32.833333333333336,15.916666666666666
2023-07-12,13.554166666666667,10.091666666666667,218.125,23.495833333333334,14.8375,33.208333333333336,,0.125,,39.125,18.916666666666668
2023-07-13,14.120833333333332,10.691666666666668,264.4583333333333,30.145833333333332,15.441666666666668,33.833333333333336,,0.08333333333333333,,43.083333333333336,20.916666666666668
2023-07-14,25.6875,18.162499999999998,319.25,36.68333333333333,21.90416666666667,29.291666666666668,,3.1666666666666665,,54.0,28.333333333333332
2023-07-15,21.662499999999998,16.0625,336.4583333333333,32.13333333333333,18.308333333333334,28.916666666666668,,1.3333333333333333,,64.70833333333333,37.916666666666664
2023-07-16,19.141666666666666,14.2125,285.2916666666667,27.291666666666668,14.329166666666666,38.166666666666664,,0.125,,53.833333333333336,27.875
2023-07-17,27.933333333333334,21.95,403.8333333333333,45.25,29.558333333333334,44.875,,0.375,,60.5,34.5
2023-07-18,28.40416666666667,22.587500000000002,406.2916666666667,47.475,34.80416666666667,49.5,,0.0,,78.625,58.541666666666664
2023-07-19,8.670833333333333,6.116666666666667,199.5,16.770833333333332,9.4125,50.666666666666664,,0.0,,46.458333333333336,26.958333333333332
2023-07-20,10.950000000000001,7.520833333333333,213.45833333333334,19.933333333333334,12.316666666666668,45.083333333333336,,0.0,,27.333333333333332,19.625
2023-07-21,16.75,11.691666666666668,278.8333333333333,31.733333333333334,20.025000000000002,38.708333333333336,,0.0,,43.958333333333336,23.333333333333332
2023-07-22,14.183333333333332,9.987499999999999,244.58333333333334,24.97083333333333,13.479166666666666,43.166666666666664,,0.0,,43.25,23.625
2023-07-23,18.870833333333334,13.370833333333332,309.2916666666667,31.337500000000002,19.5375,41.5,,0.0,,50.5,26.208333333333332
2023-07-24,15.958333333333334,11.745833333333332,289.3333333333333,30.375,19.837500000000002,38.625,,0.0,,46.416666666666664,22.708333333333332
2023-07-25,23.3625,18.058333333333334,398.2916666666667,39.458333333333336,30.037499999999998,38.0,,0.0,,57.583333333333336,31.083333333333332
2023-07-26,22.025000000000002,16.654166666666665,317.0,31.787499999999998,24.3875,53.666666666666664,,0.9166666666666666,,60.958333333333336,34.375
2023-07-27,30.4375,24.320833333333336,405.2083333333333,41.333333333333336,36.420833333333334,47.458333333333336,,1.0,,67.29166666666667,43.0
2023-07-28,22.3875,17.291666666666668,330.5833333333333,35.199999999999996,21.65416666666667,49.583333333333336,,1.3333333333333333,,70.66666666666667,47.416666666666664
2023-07-29,14.112499999999999,10.6,278.4166666666667,35.041666666666664,15.7875,36.583333333333336,,0.0,,50.833333333333336,26.333333333333332
2023-07-30,18.525000000000002,14.179166666666667,330.8333333333333,33.50833333333333,15.975,41.208333333333336,,0.0,,52.166666666666664,27.541666666666668
2023-07-31,20.408333333333335,15.258333333333333,380.0833333333333,41.3125,23.412499999999998,37.958333333333336,,0.0,,54.75,29.5
2023-08-01,40.387499999999996,31.4875,495.4166666666667,52.725,52.94166666666666,42.208333333333336,,0.0,,76.41666666666667,52.75
2023-08-02,31.025000000000002,25.554166666666664,428.0,40.9375,40.2875,42.416666666666664,,0.0,,85.75,63.083333333333336
2023-08-03,28.837500000000002,23.304166666666664,388.3333333333333,45.02916666666667,37.375,51.75,,0.0,,73.04166666666667,51.041666666666664
2023-08-04,25.054166666666664,20.64166666666667,402.4583333333333,43.31666666666666,25.008333333333336,43.291666666666664,,0.0,,74.0,53.25
2023-08-05,29.7375,23.27916666666667,460.6666666666667,52.94166666666666,28.2375,44.75,,0.0,,70.375,46.125
2023-08-06,29.045833333333334,24.275000000000002,397.9166666666667,39.4125,27.349999999999998,64.125,,0.0,,77.54166666666667,59.125
2023-08-07,16.779166666666665,13.633333333333333,259.125,22.78333333333333,15.608333333333334,62.5,,0.0,,61.791666666666664,36.166666666666664
2023-08-08,25.3,20.133333333333333,331.9583333333333,38.791666666666664,31.066666666666666,53.333333333333336,,0.6666666666666666,,54.75,29.041666666666668
2023-08-09,28.474999999999998,22.575,381.125,48.35,26.541666666666668,40.708333333333336,,0.3333333333333333,,76.04166666666667,55.958333333333336
2023-08-10,21.875,17.670833333333334,337.875,43.25833333333333,25.320833333333336,41.958333333333336,,0.0,,64.91666666666667,39.208333333333336
2023-08-11,21.4375,17.308333333333334,338.3333333333333,36.525,19.4875,49.0,,0.4583333333333333,,62.625,35.791666666666664
2023-08-12,18.6375,15.104166666666666,281.8333333333333,26.3625,14.529166666666667,52.833333333333336,,1.0833333333333333,,60.333333333333336,33.791666666666664
2023-08-13,18.079166666666666,13.691666666666668,275.625,26.641666666666666,19.525000000000002,45.541666666666664,,0.4583333333333333,,53.666666666666664,27.458333333333332
2023-08-14,18.995833333333334,14.729166666666666,309.2083333333333,32.9,18.0125,42.375,,0.16666666666666666,,53.75,28.083333333333332
2023-08-15,24.004166666666666,18.9875,374.75,41.0,22.8125,41.583333333333336,,0.125,,62.791666666666664,36.041666666666664
2023-08-16,23.375,17.787499999999998,363.8333333333333,42.0875,23.770833333333332,36.916666666666664,,0.0,,62.375,35.583333333333336
2023-08-17,44.93333333333334,35.02916666666667,588.0,71.4375,58.15833333333333,24.958333333333332,,0.0,,82.375,57.25
2023-08-18,51.5875,39.43333333333333,591.0416666666666,69.75416666666666,51.9375,37.291666666666664,,0.5416666666666666,,112.125,72.20833333333333
2023-08-19,24.320833333333336,19.470833333333335,360.375,45.60833333333333,26.670833333333334,36.041666666666664,,0.08333333333333333,,78.54166666666667,51.75
2023-08-20,27.837500000000002,22.037499999999998,412.875,45.71666666666667,26.162499999999998,40.833333333333336,,0.5,,71.875,49.333333333333336
2023-08-21,20.104166666666668,15.85,322.375,42.262499999999996,26.7375,29.5,,0.0,,58.791666666666664,34.125
2023-08-22,63.729166666666664,48.79583333333333,710.9166666666666,67.15416666666667,70.0,22.708333333333332,,0.0,,105.83333333333333,66.16666666666667
2023-08-23,23.9375,18.983333333333334,392.7916666666667,41.6625,23.483333333333334,25.125,,0.0,,94.375,62.666666666666664
2023-08-24,21.52916666666667,17.5625,352.6666666666667,44.32083333333333,27.304166666666664,18.583333333333332,,0.0,,60.666666666666664,34.083333333333336
2023-08-25,31.504166666666666,25.208333333333332,441.2916666666667,51.87083333333334,47.833333333333336,20.333333333333332,,0.0,,68.08333333333333,43.541666666666664
2023-08-26,37.09583333333333,30.15833333333333,496.3333333333333,46.67916666666667,35.27916666666667,30.125,,0.0,,90.16666666666667,64.625
2023-08-27,33.65416666666666,26.28333333333333,470.0416666666667,44.43333333333334,28.083333333333332,25.041666666666668,,0.0,,80.58333333333333,60.875
2023-08-28,33.1875,27.6375,456.25,47.55833333333334,40.425000000000004,24.75,,0.0,,85.29166666666667,62.833333333333336
2023-08-29,38.737500000000004,30.3125,468.75,49.8125,52.29583333333333,20.125,,0.0,,71.79166666666667,48.333333333333336
2023-08-30,52.70416666666667,43.29583333333333,618.875,66.125,63.07083333333333,25.458333333333332,,0.75,,124.79166666666667,76.29166666666667
2023-08-31,32.25416666666667,27.195833333333336,374.5833333333333,36.6875,33.395833333333336,50.125,,0.5416666666666666,,90.125,64.625
2023-09-01,30.141666666666666,23.8125,365.9583333333333,37.44583333333333,34.520833333333336,46.125,,0.375,,79.875,60.5
2023-09-02,38.2875,30.712500000000002,501.125,52.895833333333336,44.9125,20.708333333333332,,0.08333333333333333,,77.83333333333333,56.458333333333336
2023-09-03,29.175,22.641666666666666,446.75,48.458333333333336,26.795833333333334,34.75,,0.0,,84.20833333333333,60.833333333333336
2023-09-04,32.88333333333333,26.7375,500.3333333333333,50.75833333333333,34.8375,26.916666666666668,,0.0,,82.16666666666667,61.208333333333336
2023-09-05,28.241666666666664,22.650000000000002,472.3333333333333,49.4625,33.275,30.25,,0.0,,73.625,52.208333333333336
2023-09-06,18.216666666666665,13.012500000000001,300.9166666666667,30.745833333333334,18.325,38.25,,0.0,,63.291666666666664,37.583333333333336
2023-09-07,12.020833333333334,8.920833333333333,275.0833333333333,25.254166666666666,15.9625,30.625,,0.0,,41.416666666666664,20.583333333333332
2023-09-08,12.691666666666668,9.820833333333333,279.9583333333333,29.645833333333332,15.970833333333333,28.75,,0.0,,39.041666666666664,19.0
2023-09-09,16.191666666666666,12.375,301.0833333333333,33.262499999999996,17.870833333333334,23.416666666666668,,0.0,,45.208333333333336,21.708333333333332
2023-09-10,31.191666666666666,23.566666666666666,417.875,42.2125,28.516666666666666,23.416666666666668,,0.0,,58.291666666666664,31.958333333333332
2023-09-11,66.08333333333333,49.5875,808.875,69.62916666666666,78.75,13.333333333333334,,0.0,,114.83333333333333,72.70833333333333
2023-09-12,41.55416666666667,32.46666666666667,543.7916666666666,48.73333333333333,53.92916666666667,23.708333333333332,,0.0,,107.33333333333333,70.58333333333333
2023-09-13,42.295833333333334,32.36666666666667,569.875,47.9625,55.050000000000004,23.083333333333332,,0.5416666666666666,,95.0,66.45833333333333
2023-09-14,41.0,31.583333333333332,539.125,46.979166666666664,48.21666666666667,25.958333333333332,,1.0,,95.25,66.58333333333333
2023-09-15,37.9,30.900000000000002,548.3333333333334,49.737500000000004,43.916666666666664,19.75,,0.2916666666666667,,87.29166666666667,63.5
2023-09-16,22.099999999999998,17.245833333333334,364.9166666666667,37.387499999999996,23.745833333333334,22.916666666666668,,0.0,,77.66666666666667,53.375
2023-09-17,45.98333333333333,36.862500000000004,625.4583333333334,47.35,50.20416666666667,22.5,,0.0,,87.91666666666667,58.541666666666664
2023-09-18,26.891666666666666,21.020833333333332,419.7083333333333,43.71666666666667,28.8,24.833333333333332,,0.0,,75.33333333333333,48.666666666666664
2023-09-19,33.32083333333333,25.133333333333336,451.4166666666667,44.13333333333333,36.94166666666667,23.0,,0.0,,76.79166666666667,56.208333333333336
2023-09-20,26.325,19.17083333333333,309.0833333333333,28.71666666666667,22.90833333333333,49.958333333333336,,0.5833333333333334,,73.16666666666667,51.458333333333336
2023-09-21,34.025,26.075,458.125,44.74583333333334,39.025,28.125,,1.25,,65.83333333333333,39.625
2023-09-22,44.76666666666667,35.791666666666664,645.7916666666666,53.62916666666666,51.2875,22.208333333333332,,1.0833333333333333,,101.79166666666667,68.83333333333333
2023-09-23,28.724999999999998,20.645833333333332,328.3333333333333,35.333333333333336,23.133333333333336,36.583333333333336,,2.75,,81.0,58.291666666666664
2023-09-24,32.4375,18.45,305.5,29.625,21.395833333333332,37.875,,6.625,,63.208333333333336,36.458333333333336
2023-09-25,23.291666666666668,18.070833333333333,357.0416666666667,39.5625,26.224999999999998,30.333333333333332,,1.5416666666666667,,64.79166666666667,37.833333333333336
2023-09-26,51.3125,39.07083333333333,702.4583333333334,64.28333333333333,65.74166666666666,10.791666666666666,,0.0,,84.91666666666667,57.625
2023-09-27,42.9,33.6875,637.6666666666666,58.208333333333336,44.01666666666667,19.0,,0.0,,100.95833333333333,68.5
2023-09-28,34.87083333333333,25.77916666666667,479.375,45.52916666666667,32.3125,26.708333333333332,,0.875,,93.08333333333333,65.91666666666667
2023-09-29,39.891666666666666,30.875,507.7916666666667,51.90416666666667,40.666666666666664,20.666666666666668,,2.7083333333333335,,78.95833333333333,57.916666666666664
2023-09-30,30.954166666666666,23.204166666666666,365.375,36.18333333333333,21.383333333333336,37.458333333333336,,2.125,,86.79166666666667,63.25
2023-10-01,18.233333333333334,12.887500000000001,296.25,29.179166666666664,17.504166666666666,38.0,,0.4583333333333333,,60.958333333333336,35.208333333333336
2023-10-02,21.0125,15.466666666666667,405.0833333333333,38.18333333333333,26.745833333333334,18.125,,0.0,,53.041666666666664,26.916666666666668
2023-10-03,20.495833333333334,15.016666666666666,363.5833333333333,33.608333333333334,27.724999999999998,25.0,,0.0,,59.083333333333336,32.625
2023-10-04,16.7,12.983333333333334,253.75,21.354166666666668,16.279166666666665,45.75,,0.16666666666666666,,54.041666666666664,27.75
2023-10-05,15.924999999999999,11.804166666666667,326.5833333333333,28.97083333333333,20.070833333333333,30.291666666666668,,0.0,,47.458333333333336,22.958333333333332
2023-10-06,12.549999999999999,9.862499999999999,289.4583333333333,22.05,16.45,34.041666666666664,,0.0,,49.083333333333336,23.625
2023-10-07,12.783333333333333,9.516666666666667,295.125,24.59583333333333,15.066666666666668,32.666666666666664,,0.0,,39.0,18.75
2023-10-08,5.779166666666666,4.470833333333333,227.5,12.299999999999999,7.1625000000000005,39.416666666666664,,0.0,,27.833333333333332,16.25
2023-10-09,8.487499999999999,6.420833333333333,268.1666666666667,20.820833333333333,12.5,31.333333333333332,,0.0,,21.416666666666668,13.75
2023-10-10,13.716666666666667,9.916666666666666,315.6666666666667,29.525000000000002,18.787499999999998,22.791666666666668,,0.0,,33.375,16.75
2023-10-11,18.891666666666666,13.5625,359.5,30.629166666666666,28.3625,25.875,,0.0,,51.541666666666664,26.291666666666668
2023-10-12,16.6125,12.262500000000001,254.125,19.70416666666667,13.695833333333333,44.958333333333336,,2.6666666666666665,,48.458333333333336,23.458333333333332
2023-10-13,13.379166666666668,8.583333333333334,276.9166666666667,24.84166666666667,15.341666666666667,35.375,,0.0,,42.375,21.791666666666668
2023-10-14,21.608333333333334,14.549999999999999,295.7916666666667,25.133333333333336,16.295833333333334,34.208333333333336,,1.3333333333333333,,47.5,23.333333333333332
2023-10-15,23.916666666666668,16.904166666666665,298.5833333333333,27.583333333333332,18.462500000000002,36.083333333333336,,1.8333333333333333,,60.25,33.666666666666664
2023-10-16,28.25,20.083333333333332,433.7916666666667,40.55833333333333,36.27916666666667,9.541666666666666,,0.0,,61.791666666666664,35.166666666666664
2023-10-17,12.104166666666666,9.375,281.5,24.745833333333334,14.887500000000001,27.666666666666668,,0.0,,56.375,30.666666666666668
2023-10-18,17.837500000000002,13.329166666666666,353.4583333333333,30.74166666666667,27.2375,21.458333333333332,,0.0,,39.291666666666664,19.375
2023-10-19,41.574999999999996,33.708333333333336,596.6666666666666,44.475,65.89999999999999,6.458333333333333,,0.0,,71.45833333333333,47.208333333333336
2023-10-20,45.604166666666664,35.729166666666664,638.2083333333334,33.69166666666667,52.425000000000004,4.875,,0.0,,113.875,72.875
2023-10-21,18.458333333333332,15.104166666666666,344.9166666666667,29.370833333333334,21.229166666666668,15.125,,0.0,,65.91666666666667,40.166666666666664
2023-10-22,29.929166666666664,22.09166666666667,440.375,35.96666666666667,43.19583333333333,12.041666666666666,,0.16666666666666666,,73.58333333333333,52.416666666666664
2023-10-23,36.5375,28.9875,595.7083333333334,35.020833333333336,44.93333333333334,3.9166666666666665,,1.4166666666666667,,73.08333333333333,48.791666666666664
2023-10-24,17.933333333333334,13.725,311.2916666666667,34.7875,25.2375,12.291666666666666,,0.0,,70.0,46.708333333333336
2023-10-25,35.583333333333336,25.679166666666664,513.0833333333334,50.8125,53.862500000000004,11.291666666666666,,0.0,,67.33333333333333,43.166666666666664
2023-10-26,16.3625,13.612499999999999,302.875,25.895833333333332,21.758333333333336,29.083333333333332,,0.0,,68.0,44.0
2023-10-27,12.329166666666666,9.025,283.5,23.150000000000002,21.216666666666665,25.458333333333332,,0.0,,42.75,20.625
2023-10-28,15.308333333333332,11.387500000000001,324.0416666666667,24.054166666666664,20.658333333333335,11.5,,0.0,,43.958333333333336,21.041666666666668
2023-10-29,20.166666666666668,15.541666666666666,344.6666666666667,27.520833333333332,21.7375,8.0,,0.0,,51.416666666666664,25.666666666666668
2023-10-30,26.816666666666666,19.775,424.875,35.858333333333334,35.37083333333333,12.0,,0.0,,64.95833333333333,38.166666666666664
2023-10-31,35.975,27.929166666666664,515.75,43.729166666666664,38.30416666666667,11.75,,0.0,,69.75,45.333333333333336
2023-11-01,33.387499999999996,26.4875,365.125,37.045833333333334,31.525000000000002,19.333333333333332,,1.625,,82.75,61.875
2023-11-02,21.537499999999998,17.7,354.5,36.43333333333333,24.962500000000002,14.375,,0.4166666666666667,,77.08333333333333,55.708333333333336
2023-11-03,42.25416666666667,34.93333333333333,577.7916666666666,49.62916666666666,59.69583333333333,7.166666666666667,,0.0,,72.375,47.25
2023-11-04,23.65416666666667,18.05,316.25,26.325,26.795833333333334,19.041666666666668,,0.08333333333333333,,89.79166666666667,62.208333333333336
2023-11-05,21.816666666666666,16.491666666666667,233.79166666666666,19.895833333333332,17.820833333333333,32.791666666666664,,2.5833333333333335,,55.833333333333336,29.458333333333332
